name,checked,lemma,path,dictionary,group,actor
antes,antes,antes,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/antes2.wmv'],Acessibilidades2,1,1
antes,antes,antes,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/antes1Sm_Prog001.mp4'],Acessibilidades3,0,2
antes,antes,antes,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ANTES.mp4'],UFSC_V2,1,42
antes,antes,antes,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/antes1.wmv'],Acessibilidades2,0,1
antes,antes,antes,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ANTES.mp4'],UFSC,1,44
antes,antes,antes,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Antes (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
antes,antes,antes,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/antes2Sm_Prog001.mp4'],Acessibilidades3,1,2
apartamento,apartamento,apartamento,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/APARTAMENTO2.mp4'],UFSC,1,43
apartamento,apartamento,apartamento,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/APARTAMENTO2.mp4'],UFSC_V2,1,42
apartamento,apartamento,apartamento,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/APARTAMENTO.mp4'],UFSC_V2,2,42
apartamento,apartamento,apartamento,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/apartamento.wmv'],Acessibilidades2,0,1
apartamento,apartamento,apartamento,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/apartamentoSm_Prog001.mp4'],Acessibilidades3,0,2
apartamento,apartamento,apartamento,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/APARTAMENTO.mp4'],UFSC,2,44
apertado,apertado,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/apertado1.wmv'],Acessibilidades2,1,1
apertado,apertado,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/apertado1Sm_Prog001.mp4'],Acessibilidades3,1,2
apertado,apertado,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/apertado2Sm_Prog001.mp4'],Acessibilidades3,0,2
apertado,apertado,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/apertado2.wmv'],Acessibilidades2,0,1
apertado,apertado,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Apertado (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
apertar,apertar,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/APERTAR.mp4'],UFSC_V2,0,42
apertar,apertar,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/apertar.wmv'],Acessibilidades2,0,1
apertar,apertar,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/apertarSm_Prog001.mp4'],Acessibilidades3,0,2
apertar,apertar,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/APERTAR.mp4'],UFSC,0,43
apertar,apertar,apertar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01590-Apertar.mp4'],UFV,0,48
aplaudir,aplaudir,aplaudir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/aplaudir1Sm_Prog001.mp4'],Acessibilidades3,0,2
aplaudir,aplaudir,aplaudir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/APLAUDIR.mp4'],UFSC,1,44
aplaudir,aplaudir,aplaudir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/aplaudir2Sm_Prog001.mp4'],Acessibilidades3,1,2
aplaudir,aplaudir,aplaudir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/aplaudir2.wmv'],Acessibilidades2,1,1
aplaudir,aplaudir,aplaudir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/APLAUDIR.mp4'],UFSC_V2,1,42
aplaudir,aplaudir,aplaudir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/aplaudir1.wmv'],Acessibilidades2,0,1
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/APOIAR2.mp4'],UFSC_V2,2,42
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/apoiar1Sm_Prog001.mp4'],Acessibilidades3,0,2
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/apoiar1.wmv'],Acessibilidades2,0,1
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/apoiar2.wmv'],Acessibilidades2,1,1
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/apoiar2Sm_Prog001.mp4'],Acessibilidades3,2,2
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/APOIAR.mp4'],UFSC,1,44
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/APOIAR2.mp4'],UFSC,2,43
apoiar,apoiar,apoiar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/APOIAR.mp4'],UFSC_V2,1,42
area,área,areo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/area1Sm_Prog001.mp4'],Acessibilidades3,1,2
area,área,areo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/area2Sm_Prog001.mp4'],Acessibilidades3,0,2
area,área,areo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/area1.wmv'],Acessibilidades2,1,1
area,área,areo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/area2.wmv'],Acessibilidades2,0,1
area,área,área,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ÁREA.mp4'],UFSC_V2,0,42
area,área,área,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/%C3%81REA.mp4'],UFSC,0,43
arma,arma,arma,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ARMA.mp4'],UFSC,1,43
arma,arma,arma,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/630-arma.mp4'],UFV,1,48
arma,arma,arma,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/arma.wmv'],Acessibilidades2,0,1
arma,arma,arma,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/armaSm_Prog001.mp4'],Acessibilidades3,1,2
arma,arma,arma,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ARMA.mp4'],UFSC_V2,1,42
arrepender,arrepender,arrepender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ARREPENDER.mp4'],UFSC,0,44
arrepender,arrepender,arrepender,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/arrepender.wmv'],Acessibilidades2,0,1
arrepender,arrepender,arrepender,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/arrependerSm_Prog001.mp4'],Acessibilidades3,0,2
arrepender,arrepender,arrepender,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Arrepender (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,0,41
arrepender,arrepender,arrepender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ARREPENDER.mp4'],UFSC_V2,0,42
arroz,arroz,arroz,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ARROZ.mp4'],UFSC,0,44
arroz,arroz,arroz,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/arroz.wmv'],Acessibilidades2,0,1
arroz,arroz,arroz,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/arroz.mp4'],UFV,0,49
arroz,arroz,arroz,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ARROZ.mp4'],UFSC_V2,0,42
arroz,arroz,arroz,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/arrozSm_Prog001.mp4'],Acessibilidades3,0,2
arroz,arroz,arroz,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - arroz (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,0,41
associacao,associação,Associação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ASSOCIAÇÃO.mp4'],UFSC_V2,2,42
associacao,associação,Associação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ASSOCIA%C3%87%C3%83O3.mp4'],UFSC,1,43
associacao,associação,Associação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ASSOCIA%C3%87%C3%83O2.mp4'],UFSC,0,44
associacao,associação,Associação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ASSOCIAÇÃO3.mp4'],UFSC_V2,1,42
associacao,associação,Associação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ASSOCIAÇÃO2.mp4'],UFSC_V2,0,42
associacao,associação,Associação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ASSOCIA%C3%87%C3%83O.mp4'],UFSC,2,43
astronomia,astronomia,astronomia,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ASTRONOMIA2.mp4'],UFSC,0,43
astronomia,astronomia,astronomia,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ASTRONOMIA.mp4'],UFSC,0,44
astronomia,astronomia,astronomia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/astronomiaSm_Prog001.mp4'],Acessibilidades3,0,2
astronomia,astronomia,astronomia,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ASTRONOMIA.mp4'],UFSC_V2,0,42
astronomia,astronomia,astronomia,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ASTRONOMIA2.mp4'],UFSC_V2,0,42
astronomia,astronomia,astronomia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/astronomia.wmv'],Acessibilidades2,0,1
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/atacar3Sm_Prog001.mp4'],Acessibilidades3,3,2
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ATACAR.mp4'],UFSC_V2,0,42
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/atacar2Sm_Prog001.mp4'],Acessibilidades3,1,2
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/atacar1Sm_Prog001.mp4'],Acessibilidades3,2,2
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/atacar1.wmv'],Acessibilidades2,2,1
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/atacar3.wmv'],Acessibilidades2,3,1
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ATACAR.mp4'],UFSC,0,43
atacar,atacar,atacar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/atacar2.wmv'],Acessibilidades2,1,1
atrapalhar,atrapalhar,atrapalhar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/atrapalhar2Sm_Prog001.mp4'],Acessibilidades3,1,2
atrapalhar,atrapalhar,atrapalhar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/atrapalhar1Sm_Prog001.mp4'],Acessibilidades3,0,2
atrapalhar,atrapalhar,atrapalhar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/atrapalhar2.wmv'],Acessibilidades2,1,1
atrapalhar,atrapalhar,atrapalhar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/atrapalhar1.wmv'],Acessibilidades2,0,1
atrapalhar,atrapalhar,atrapalhar,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/atrapalhar.mp4'],USP,1,47
atrapalhar,atrapalhar,atrapalhar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ATRAPALHAR.mp4'],UFSC_V2,1,42
atrapalhar,atrapalhar,atrapalhar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ATRAPALHAR.mp4'],UFSC,1,46
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Atrasar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/atrasarSm_Prog001.mp4'],Acessibilidades3,0,2
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ATRASAR2.mp4'],UFSC_V2,1,42
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ATRASAR.mp4'],UFSC_V2,0,42
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ATRASAR2.mp4'],UFSC,1,43
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ATRASAR.mp4'],UFSC,0,44
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01597-Atrasar.mp4'],UFV,0,48
atrasar,atrasar,atrasar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/atrasar.wmv'],Acessibilidades2,0,1
australia,austrália,australia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/australiaSm_Prog001.mp4'],Acessibilidades3,0,2
australia,austrália,australia,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01005-australia.mp4'],UFV,0,48
australia,austrália,australia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/australia.wmv'],Acessibilidades2,0,1
australia,austrália,austrália,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/AUSTR%C3%81LIA.mp4'],UFSC,0,45
australia,austrália,austrália,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/AUSTRÁLIA.mp4'],UFSC_V2,0,42
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/AUTISMO4.mp4'],UFSC_V2,3,42
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/AUTISMO4.mp4'],UFSC,3,43
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/AUTISMO.mp4'],UFSC_V2,2,42
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/AUTISMO.mp4'],UFSC,2,43
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/AUTISMO2.mp4'],UFSC,1,43
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/AUTISMO3.mp4'],UFSC_V2,0,42
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/AUTISMO3.mp4'],UFSC,0,43
autismo,autismo,autismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/AUTISMO2.mp4'],UFSC_V2,1,42
avenida,avenida,avenir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/avenidaSm_Prog001.mp4'],Acessibilidades3,0,2
avenida,avenida,avenir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/AVENIDA.mp4'],UFSC_V2,1,42
avenida,avenida,avenir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/AVENIDA.mp4'],UFSC,1,43
avenida,avenida,avenir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01007-avenida.mp4'],UFV,0,48
avenida,avenida,avenir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/avenida.wmv'],Acessibilidades2,0,1
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Bala (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bala1.wmv'],Acessibilidades2,1,1
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/bala.mp4'],UFV,0,50
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bala2Sm_Prog001.mp4'],Acessibilidades3,0,2
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BALA.mp4'],UFSC_V2,0,42
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BALA.mp4'],UFSC,0,43
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bala1Sm_Prog001.mp4'],Acessibilidades3,1,2
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/bala.mp4'],USP,0,47
bala,bala,bala,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bala2.wmv'],Acessibilidades2,0,1
banheiro,banheiro,banheiro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/banheiro.wmv'],Acessibilidades2,0,1
banheiro,banheiro,banheiro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/banheiroSm_Prog001.mp4'],Acessibilidades3,0,2
banheiro,banheiro,banheiro,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Banheiro (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
banheiro,banheiro,banheiro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/683-banheiro.mp4'],UFV,0,48
banheiro,banheiro,banheiro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BANHEIRO.mp4'],UFSC_V2,0,42
banheiro,banheiro,banheiro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BANHEIRO.mp4'],UFSC,0,56
barco,barco,barco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/barco.wmv'],Acessibilidades2,0,1
barco,barco,barco,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Barco (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,0,41
barco,barco,barco,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BARCO.mp4'],UFSC,0,43
barco,barco,barco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/barcoSm_Prog001.mp4'],Acessibilidades3,0,2
barco,barco,barco,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BARCO.mp4'],UFSC_V2,0,42
barriga,barriga,barriga,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/barriga.wmv'],Acessibilidades2,0,1
barriga,barriga,barriga,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BARRIGA.mp4'],UFSC_V2,0,42
barriga,barriga,barriga,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/barrigaSm_Prog001.mp4'],Acessibilidades3,0,2
barriga,barriga,barriga,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/823-barriga.mp4'],UFV,0,48
barriga,barriga,barriga,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BARRIGA.mp4'],UFSC,0,43
barriga,barriga,barriga,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Barriga (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
bateria,bateria,bateria,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/00950-bateria.mp4'],UFV,2,48
bateria,bateria,bateria,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bateria1Sm_Prog001.mp4'],Acessibilidades3,0,2
bateria,bateria,bateria,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bateria1.wmv'],Acessibilidades2,0,1
bateria,bateria,bateria,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bateria2.wmv'],Acessibilidades2,1,1
bateria,bateria,bateria,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bateria2Sm_Prog001.mp4'],Acessibilidades3,1,2
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/batismo2.wmv'],Acessibilidades2,3,1
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/batismo2Sm_Prog001.mp4'],Acessibilidades3,3,2
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/batismoSm_Prog001.mp4'],Acessibilidades3,2,2
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/batismo.wmv'],Acessibilidades2,2,1
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BATISMO.mp4'],UFSC,0,43
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BATISMO2.mp4'],UFSC,1,43
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BATISMO2.mp4'],UFSC_V2,1,42
batismo,batismo,batismo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BATISMO.mp4'],UFSC_V2,0,42
bebe,bebê,beber,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Bebe (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
bebe,bebê,beber,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bebeSm_Prog001.mp4'],Acessibilidades3,0,2
bebe,bebê,beber,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bebe.wmv'],Acessibilidades2,0,1
bebe,bebê,bebê,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BEB%C3%8A.mp4'],UFSC,0,46
bebe,bebê,bebê,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01603-Bebê.mp4'],UFV,0,48
bebe,bebê,bebê,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/bebê.mp4'],USP,0,47
bebe,bebê,bebê,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BEBÊ.mp4'],UFSC_V2,0,42
bege,bege,Bege,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Bege (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
bege,bege,Bege,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BEGE.mp4'],UFSC_V2,0,42
bege,bege,Bege,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/begeSm_Prog001.mp4'],Acessibilidades3,0,2
bege,bege,Bege,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BEGE.mp4'],UFSC,0,46
bege,bege,Bege,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bege.wmv'],Acessibilidades2,0,1
bicicleta,bicicleta,bicicleta,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bicicletaSm_Prog001.mp4'],Acessibilidades3,0,2
bicicleta,bicicleta,bicicleta,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Bicicleta (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
bicicleta,bicicleta,bicicleta,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BICICLETA.mp4'],UFSC,0,44
bicicleta,bicicleta,bicicleta,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bicicleta.wmv'],Acessibilidades2,0,1
bicicleta,bicicleta,bicicleta,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BICICLETA.mp4'],UFSC_V2,0,42
biscoito,biscoito,biscoito,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/biscoito.wmv'],Acessibilidades2,0,1
biscoito,biscoito,biscoito,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - biscoito (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,1,41
biscoito,biscoito,biscoito,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - biscoito (360p_25fps_H264-128kbit_AAC)_2.mp4'],Youtube,0,41
biscoito,biscoito,biscoito,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BISCOITO.mp4'],UFSC_V2,0,42
biscoito,biscoito,biscoito,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/biscoitoSm_Prog001.mp4'],Acessibilidades3,0,2
biscoito,biscoito,biscoito,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BISCOITO.mp4'],UFSC,0,46
biscoito,biscoito,biscoito,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Biscoito (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,0,41
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/BOBO2.mp4'],UFSC_V2,0,42
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bobo1.wmv'],Acessibilidades2,1,1
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/bobo2.wmv'],Acessibilidades2,0,1
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FS(bobo).mp4'],UFSC,0,44
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Bobo (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/BOBO.mp4'],UFSC,1,44
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bobo1Sm_Prog001.mp4'],Acessibilidades3,1,2
bobo,bobo,bobo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/bobo2Sm_Prog001.mp4'],Acessibilidades3,0,2
