name,checked,lemma,path,dictionary,Link,Instituicao
comunidade,comunidade,comunidade,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01469-Comunidade.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01469-Comunidade.mp4,UFV
tesoura,tesoura,tesoura,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1223-tesoura.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/1223-tesoura.mp4,UFV
sobrinho,sobrinho,sobrinho,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/928-sobrinho.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/928-sobrinho.mp4,UFV
gostar,gostar,gostar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01678-gostar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01678-gostar.mp4,UFV
regiaocentrooeste,regiaocentrooeste,regiaocentrooestir,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1258-regiaocentroOeste.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1258-regiaocentroOeste.mp4,UFV
flauta,flauta,flautar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/00951-flauta.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/00951-flauta.mp4,UFV
terra,terra,terra,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1334-terra.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1334-terra.mp4,UFV
fumaça,fumaça,fumaça,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1299-fumaça.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1299-fuma%C3%A7a.mp4,UFV
cebolinha,cebolinha,cebolinha,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/cebolinha.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/cebolinha.mp4,UFV
cheque,cheque,checar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1182-cheque.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/1182-cheque.mp4,UFV
cebola,cebola,Cebola,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/cebola.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/cebola.mp4,UFV
formatura,formatura,formatura,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/461-formatura.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/461-formatura.mp4,UFV
regiaosudeste,regiaosudeste,regiaosudestir,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1261-regiaosudeste.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1261-regiaosudeste.mp4,UFV
capacete,capacete,capacete,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/capacete.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/capacete.mp4,UFV
dentro,dentro,dentro,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/dentro.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/dentro.mp4,UFV
penis,pênis,penis,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/828-penis.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/828-penis.mp4,UFV
programa,programa,programa,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01146-programa.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/01146-programa.mp4,UFV
primavera,primavera,primavera,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01531-Primavera.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/01531-Primavera.mp4,UFV
biquini,biquíni,Biquini,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/882-biquini.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/882-biquini.mp4,UFV
caneca,caneca,canecar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/caneca.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/caneca.mp4,UFV
comunicacao,comunicação,comunicacao,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01129-comunicacao.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/01129-comunicacao.mp4,UFV
america sul,américa sul,americar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01002-america-sul.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/01002-america-sul.mp4,UFV
vitoria,vitória,vitor,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1279-vitoria.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1279-vitoria.mp4,UFV
doce de abobora,doce de abóbora,doce,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/doce-de-abobora.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/doce-de-abobora.mp4,UFV
futuro,futuro,futuro,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/745-futuro.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/745-futuro.mp4,UFV
japao,japão,japao,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01039-japao.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/01039-japao.mp4,UFV
dia,dia,dia,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01516-Dia.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/01516-Dia.mp4,UFV
amanha,amanhã,amanho,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/742-amanha.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/742-amanha.mp4,UFV
dez,dez,dez,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1342-dez.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/1342-dez.mp4,UFV
presidente,presidente,presidente,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01432-Presidente.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01432-Presidente.mp4,UFV
cunhado,cunhado,cunhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/896-cunhado.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/896-cunhado.mp4,UFV
bola,bola,bolo,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/00960-bola.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/00960-bola.mp4,UFV
filhoadotivo,filhoadotivo,filhoadotivo,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/901-filhoadotivo.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/901-filhoadotivo.mp4,UFV
ginastica,ginástica,ginastico,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1233-ginastica.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1233-ginastica.mp4,UFV
padrinho,padrinho,padrinho,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/923-padrinho.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/923-padrinho.mp4,UFV
aleluia,aleluia,aleluia,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01580-Aleluia.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01580-Aleluia.mp4,UFV
ler,ler,ler,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01688-ler.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01688-ler.mp4,UFV
armario,armário,armario,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01443-Armario.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01443-Armario.mp4,UFV
brincar,brincar,brincar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01606-Brincar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01606-Brincar.mp4,UFV
manhã,manhã,manhã,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/747-manhã.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/747-manh%C3%A3.mp4,UFV
colher,colher,colher,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01468-Colher.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01468-Colher.mp4,UFV
bota,bota,bota,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/850-bota.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/850-bota.mp4,UFV
evitar,evitar,evitar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01665-evitar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01665-evitar.mp4,UFV
não poder,não poder,não,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01710-não-poder.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01710-n%C3%A3o-poder.mp4,UFV
pêra,pêra,pêra,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/00939-pêra.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/00939-p%C3%AAra.mp4,UFV
hoje,hoje,hoje,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/746-hoje.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/746-hoje.mp4,UFV
carnaval,carnaval,Carnaval,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/451-carnaval.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/451-carnaval.mp4,UFV
papel higienico,papel higiênico,papel,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/00943-papel-higienico.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/00943-papel-higienico.mp4,UFV
decidir,decidir,decidir,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01632-Decidir.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01632-Decidir.mp4,UFV
leilao,leilão,Leilao,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/466-leilao.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/466-leilao.mp4,UFV
ontem,ontem,ontem,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01528-Ontem.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/01528-Ontem.mp4,UFV
joelho,joelho,joelho,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01166-joelho.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/01166-joelho.mp4,UFV
dois,dois,dois,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1343-dois.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/1343-dois.mp4,UFV
tudo,tudo,tudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/tudo.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/tudo.mp4,UFV
italia,itália,italia,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01038-italia.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/01038-italia.mp4,UFV
vinhocor,vinhocor,vinhocor,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/809-vinhocor.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/809-vinhocor.mp4,UFV
padeiro,padeiro,padeiror,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01426-Padeiro.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01426-Padeiro.mp4,UFV
abril mes,abril mês,abril,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01510-Abril-mes.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/01510-Abril-mes.mp4,UFV
escova de lavar,escova de lavar,escovar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/escova-de-lavar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/escova-de-lavar.mp4,UFV
armadefogo,armadefogo,armadefogo,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/631-armadefogo.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/631-armadefogo.mp4,UFV
ambiguidade,ambiguidade,ambiguidade,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/ambiguidade.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/ambiguidade.mp4,UFV
comprar,comprar,comprar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01616-Comprar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01616-Comprar.mp4,UFV
odiar,odiar,odiar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01716-odiar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01716-odiar.mp4,UFV
divorciar,divorciar,divorciar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01650-divorciar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01650-divorciar.mp4,UFV
bater,bater,bater,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01601-Bater.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01601-Bater.mp4,UFV
avisar,avisar,avisar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01599-Avisar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01599-Avisar.mp4,UFV
abacate,abacate,abacater,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/Abacate.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/Abacate.mp4,UFV
parque,parque,parque,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1217-parque.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/1217-parque.mp4,UFV
ausente,ausente,ausente,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/ausente.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/ausente.mp4,UFV
torrada,torrada,torrar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/torrada.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/torrada.mp4,UFV
alomorfe,alomorfe,alomorfe,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/alomorfe.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/alomorfe.mp4,UFV
bala,bala,bala,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/bala.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/bala.mp4,UFV
cachorra,cachorra,cachorrar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/cachorra.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/cachorra.mp4,UFV
chave,chave,chave,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01464-Chave.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01464-Chave.mp4,UFV
bancario,bancário,bancario,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1404-bancario.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/1404-bancario.mp4,UFV
bailarina,bailarina,bailarino,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1403-bailarina.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/1403-bailarina.mp4,UFV
secretario,secretário,secretario,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01439-Secretario.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01439-Secretario.mp4,UFV
aluguel,aluguel,aluguel,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1180-aluguel.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/1180-aluguel.mp4,UFV
sobrancelhas,sobrancelhas,sobrancelha,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1178-sobrancelhas.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/1178-sobrancelhas.mp4,UFV
alerta,alerta,alertar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01581-Alerta.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01581-Alerta.mp4,UFV
madrasta,madrasta,madrasta,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/909-madrasta.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/909-madrasta.mp4,UFV
amapa,amapá,amapa,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/00997-amapa.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/00997-amapa.mp4,UFV
aplicativo,aplicativo,aplicativo,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/aplicativo.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/aplicativo.mp4,UFV
tchau,tchau,tchau,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01452-Tchau.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01452-Tchau.mp4,UFV
caixa,caixa,caixar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/caixa.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/caixa.mp4,UFV
fax,fax,fax,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01134-fax.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/01134-fax.mp4,UFV
elevador,elevador,elevador,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/692-elevador.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/692-elevador.mp4,UFV
finlandia,finlândia,finlandia,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01029-finlandia.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/01029-finlandia.mp4,UFV
aquário,aquário,aquário,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01456-Aquário.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01456-Aqu%C3%A1rio.mp4,UFV
não ouvir,não ouvir,não,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01709-não-ouvir.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01709-n%C3%A3o-ouvir.mp4,UFV
azul,azul,azul,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/844-azul.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/844-azul.mp4,UFV
paraiba,paraíba,paraiba,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1249-paraiba.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1249-paraiba.mp4,UFV
amamentar,amamentar,amamentar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01585-Amamentar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01585-Amamentar.mp4,UFV
gritar,gritar,gritar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01679-gritar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01679-gritar.mp4,UFV
filho,filho,filho,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/900-filho.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/900-filho.mp4,UFV
parecer,parecer,parecer,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01723-parecer.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01723-parecer.mp4,UFV
calça,calça,calça,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01792-calça.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01792-cal%C3%A7a.mp4,UFV
aristóteles,aristóteles,aristótele,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/aristóteles.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/arist%C3%B3teles.mp4,UFV
tomate,tomate,tomate,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/tomate.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/tomate.mp4,UFV
troco,troco,troco,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1203-troco.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/1203-troco.mp4,UFV
pedra,pedra,pedra,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1327-pedra.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1327-pedra.mp4,UFV
carne,carne,carne,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/carne.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/carne.mp4,UFV
neto,neto,neto,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/918-neto.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/918-neto.mp4,UFV
altura,altura,altura,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01803-altura.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01803-altura.mp4,UFV
sinuca,sinuca,sinucar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/00985-sinuca.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/00985-sinuca.mp4,UFV
pintor,pintor,pintor,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01428-Pintor.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01428-Pintor.mp4,UFV
menino,menino,menino,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/914-menino.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/11/914-menino.mp4,UFV
maranhão,maranhão,maranhão,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1237-maranhão.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/1237-maranh%C3%A3o.mp4,UFV
internet,internet,Internet,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01139-internet.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/01139-internet.mp4,UFV
limpar,limpar,limpar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01692-limpar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01692-limpar.mp4,UFV
prédio,prédio,prédio,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01492-Prédio.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/01492-Pr%C3%A9dio.mp4,UFV
farofa,farofa,farofa,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/farofa.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/farofa.mp4,UFV
banco de dados,banco de dados,banco,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/banco-de-dados.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/10/banco-de-dados.mp4,UFV
canudo,canudo,canudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/canudo.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/canudo.mp4,UFV
paquerar,paquerar,paquerar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01721-paquerar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/05/01721-paquerar.mp4,UFV
coco,coco,coco,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/coco.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/coco.mp4,UFV
seis,seis,seis,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/1348-seis.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/01/1348-seis.mp4,UFV
junho,junho,junho,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01523-Junho.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/04/01523-Junho.mp4,UFV
açúcar,açúcar,açúcar,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/açúcar.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2018/09/a%C3%A7%C3%BAcar.mp4,UFV
africa,áfrica,africo,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/00994-africa.mp4'],UFV,https://sistemas.cead.ufv.br/capes/dicionario/wp-content/uploads/2017/12/00994-africa.mp4,UFV
